,Datetime,density_label,relation_label,Text,Username,UserLocation,ReplyCount,LikeCount,RetweetCount
122,2022-03-29 14:04:43+00:00,0,1,Construction on #M9Bus Both directions from E Houston St/Av C to Av C/E 10 St https://t.co/5pwaN0VvUD,511NY,New York State,0,0,0
123,2022-03-29 14:02:05+00:00,,0,"""South Korean food giant Daesang Group has completed construction of the first kimchi factory in the US, setting up an overseas base not only to penetrate the local market but also to expand exports to Europe and Oceania.""
 
@TheKoreaHerald
https://t.co/4Jmi52nDXH https://t.co/nwTKa2uOip",koreasociety,"New York City, U.S.A.",0,7,1
124,2022-03-29 14:01:55+00:00,,0,"Pi Network is now a closed main network phase, and the relevant code cannot test the complete data of Piswap without open source. We decided to test and run it on Binance Smart Chain. After Pi Minnet is fully open, we will return to Pi Chain to continue ecological construction. https://t.co/sECWtGV0sE",Pi_Defi,"New York, USA",8,125,18
125,2022-03-29 14:00:31+00:00,0,1,Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St https://t.co/wlwbvdwC9C,511NY,New York State,0,0,0
126,2022-03-29 13:58:36+00:00,0,1,Construction on #B45Bus Both directions at St Johns Pl/Rogers Av https://t.co/k58VYT9ALx,511NY,New York State,0,0,0
127,2022-03-29 13:55:32+00:00,,0,I see a construction worker &amp; automatically think he’s attractive,lolnotlara,nyc,1,3,0
128,2022-03-29 13:54:19+00:00,,0,"@ForzaManzora Yeah but if you fly delta, you get a different approach to the terminal and a different Uber pickup spot every time you fly due to construction!",FBJ0,"Manhattan, NY",0,0,0
129,2022-03-29 13:51:57+00:00,,0,I often work at the Brooklyn Navy Yard - a center for innovation &amp; technical advancement. There's a @MTA bus that basically takes me door to door but shows up every 45 minutes and the bike ride is nearly impossible due to lack of bike lanes and traffic. This can't be it #bikenyc,katsully90,NYC,1,3,0
130,2022-03-29 13:51:08+00:00,,0,Pre-shift Safety Meeting being held at Jackson Avenue. #safety @CWCBuilds #cauldwellwingate #cwcbuilds #newyorkconstruction #nycconstruction #construction #nycbuildings #newyorkcityconstruction #manhattanconstruction #demo #constructionmanagement #constructionindustry https://t.co/n2f8trIPcL,CWCBuilds,New York,0,2,0
131,2022-03-29 13:48:50+00:00,,0,"MISA builds quality and value into everything we do – that includes our employees! Apply to our recent opening today: Traffic and Administrative Coordinator- Houston, TX https://t.co/rUuQY80XZc #Clerical",MISA_Careers,"New York, NY",0,0,0
132,2022-03-29 13:47:32+00:00,,0,"@joncoopertweets He was involved with a construction company in NYC.
He knows what a burner phone is",leelaurie22,"New York, NY",0,4,0
133,2022-03-29 13:46:59+00:00,,0,Leading Ukrainian news site relying on foreign traffic https://t.co/nu5LpxmoYs #axiosmediatrends #media #newsmedia #Ukrainianmedia #Ukraine #digitaltraffic @ukrpravda_news,GlobalMediaBuzz,"Manhattan, NY",0,0,0
134,2022-03-29 13:45:43+00:00,2,1,"Accident. One lane blocked in #Brooklyn:OntheBQE on I-278 (Gow Expy) EB at The Prospect Expwy/x24, stopped traffic back to 7th Ave/x20 (EB) #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
135,2022-03-29 13:44:47+00:00,,0,"Your business doesn’t stand still; neither should the way you exchange internet traffic. Learn the different #peering options, &amp; when you should take the next step from this #Equinix blog.  https://t.co/nDwfLHDGwA",CharlesTheobald,New York,0,0,0
136,2022-03-29 13:43:24+00:00,,0,9 construction workers died and 514 were injured in NYC in 2021 according to statistics from the NYC Department of Buildings https://t.co/0t10TwoTy9,InjuryAttysNY,"New York, NY",0,0,0
137,2022-03-29 13:38:55+00:00,,0,March 2022 will be one of the biggest #bitcoin exchange outflow months ever. Currently at #5 with over 60K #BTC outflows. 90 days of redemption traffic and prices below. https://t.co/fsHM7v5yAK,MiaMia91109,"New York, USA",1,3,0
138,2022-03-29 13:36:37+00:00,,0,My puppy is very confused rn in hearing construction noise outside right now. It’s crazy too see how this little 3 month year old puppy is experiencing everything for the first time. 🥺,jenlovestowrite,"New York, NY",0,0,0
139,2022-03-29 13:32:04+00:00,1,1,How to be mindful while stuck in traffic https://t.co/HqkhV96TpF,TheTrendSpotter,New York,0,0,0
140,2022-03-29 13:30:07+00:00,,0,"@punchcardvestor @RichLightShed New bull case. The Slap!

Cloudflare data suggest 'The Slap' drove booming web traffic to TWTR and TikTok while FB traffic actually went *down*.  TWTR saw 32% more traffic minutes after 'The Slap' and then 51% peak traffic during Smith's acceptance speech.",seanvid,NYC,1,0,0
141,2022-03-29 13:29:34+00:00,,0,"It feels good to be back! 

#designbuildconnect #nyc #newyork #business #construction #architecture https://t.co/nkeeeEs3c8",TelecomWiring,New York,0,0,1
142,2022-03-29 13:28:30+00:00,1,1,@bdhowald There's really no good way to get uptown... Riding to the park is rough. Sometimes if you ride in the street you can hit all the lights just as they're turning yellow so you're at the tail end of car traffic.,SamBleiberg,"New York, NY",0,1,0
143,2022-03-29 13:28:15+00:00,,0,"SAIA updated points, terminals, and transits available.",ar_traffic,"New York, NY, USA",0,0,0
144,2022-03-29 13:27:31+00:00,,0,"""Talk to anyone who lives on Central Park North in South Harlem and they’ll crow about their views, unattainable from any other vantage point in the city."" -Shayne Benowitz #newyorkcity #manhattan #centralpark

https://t.co/dxkWSXZnte https://t.co/Rp90ZFpzre",LIConstrLaw,New York,0,0,0
145,2022-03-29 13:22:29+00:00,,0,"@Jim_Jordan THERE IS NO FOOD SHORTAGE 
@Jim_Jordan DO NOT MAKE SHIT UP 
JUST DON’T 
THERE IS NO FOOD SHORTAGE 
AND GAS PRICES HAVE COME DOWN 

IF YOU WANTED TO GET SHIT ON YOUR SHELVES 
YOU COULD HAVE RUN OUT AND TOLD THE TRUCKERS TO START HAULING STUFF 
OPPOSED TO BLOCKING TRAFFIC",Haywonderwoman,"Jersey City, NJ",0,6,0
146,2022-03-29 13:15:43+00:00,2,1,"Accident. Right lane blocked in #Manhattan on The FDR Drive NB approaching 79th St, stopped traffic back to 20th/23rd St/x7 #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
147,2022-03-29 13:15:32+00:00,,0,"midst the racket
of progress
the din of destruction
the forest
is leveled
for new home construction
save for an island
of ensorcelled reprieve
sheltered 'neath
a hawthorn tree
fireflies dance in
amber hues
of faerie shine
tucked safe &amp; warm
in mantle divine

#vss365 #vssdaily https://t.co/4zyOOm5CRa",ps_conway,Upstate New York,2,42,7
148,2022-03-29 13:15:05+00:00,,0,When will construction begin on new $1.4 billion Buffalo Bills stadium? https://t.co/FgKRFZZrb9,newyorkupstate,"New York, USA",0,1,1
149,2022-03-29 13:15:03+00:00,,0,@Falatoot LMAO. Totally!  You save that for when you’re in the car in traffic!  Roseanne said that. Not me!,JoeSymonStrong,"New York, USA",0,0,0
150,2022-03-29 13:13:18+00:00,2,1,BUFFALO: Crash: WB on I-90 at exit 51: Right lane blocked,ThruwayTraffic,New York,0,0,0
151,2022-03-29 13:03:05+00:00,,0,"There have already been 57 traffic deaths in #NYC this year, and some residents want the city to install more red light cameras. Uptown Radio's @Linneaarden13 spoke with @SamSchwartzEng about some possible solutions. https://t.co/aUxy4zxrCU #redlightcameras #trafficdeaths https://t.co/tW6qUEh3z6",UptownRadio,"New York, NY",0,1,0
152,2022-03-29 13:02:32+00:00,,0,"Workforce1 has access to free Coursera trainings for careers in the Manufacturing, Construction, and Industrial Sectors. Visit https://t.co/kL91X2H7lb to get started! https://t.co/VGuWYJwPlp",NYCWorkforce1,New York City,0,1,0
153,2022-03-29 13:02:30+00:00,,0,LeNoble Lumber specializes in inventory and fast service for set construction. They've served as the primary supplier to New York’s film and television industry sine 1965. 👉https://t.co/BVHrXiOZya https://t.co/3ewqSEaUVd,NY_411,New York,0,0,0
154,2022-03-29 13:02:22+00:00,0,1,Construction on #NJ3 EB at Harmon Cove https://t.co/9t7fVTc1dI,511NY,New York State,0,0,0
155,2022-03-29 13:02:12+00:00,,0,"We can deliver a beautiful, functional space that will make you feel like royalty every time you walk through the door! 💯

🎯 Rockline Corp: the home of your renovation and construction needs 

👇 | Contact us!
☎ | 646-298-8131
🌐 | https://t.co/DAwL48NbUo https://t.co/JSGqRr8FLL",RocklineCorp,New York City,0,0,0
156,2022-03-29 13:01:41+00:00,,0,"@hoodopulence he was chilling then he literally screamed then ran out that bitch into traffic for NO reason, I was like oh hell no 😭😭",kadeemsonline,"Manhattan, NY",1,0,0
157,2022-03-29 13:01:36+00:00,,0,"Anazette Ray handles construction litigation with intelligence, intensity, and a sense of humor. She balances her work with parenting and volunteering. Read her bio: https://t.co/IOFkvJ1KbM #breakthebias #womenwholead #leadership #raisingthebar #inspiringwomen #WomensHistoryMonth https://t.co/G71nyYdI4f",ZDLAW1,"New York, NY",0,0,0
158,2022-03-29 13:01:28+00:00,,0,"Social media networks are an excellent approach to increase traffic and communication. With Google Analytics, you can see what attracts people's attention and adjust your ad placement accordingly.

#analytics #data #reporting #kpi #strategy #strategyplanning #marketingtips https://t.co/EFr0t8Sg4p",ValuxDigital,"New York, NY",0,0,0
159,2022-03-29 12:59:18+00:00,,0,Upward Pressure on Construction Costs Reaches Record High https://t.co/JLjdrsL7sv,GlobeStcom,"New York, NY US",0,0,0
160,2022-03-29 12:54:48+00:00,,0,"I used to think those leashes for kids were weird but after seeing my neighbors kid run out of the laundromat into incoming traffic for literally no reason I totally get it now, like little kids are obsessed with accidentally offing themselves 😭",kadeemsonline,"Manhattan, NY",1,8,0
161,2022-03-29 12:54:19+00:00,1,1,How to practice mindfulness while stuck in Los Angeles traffic - Los Angeles Times https://t.co/S2SfvXJrXG,mindstimer,New York,0,0,0
162,2022-03-29 12:51:28+00:00,2,1,I could’ve walked faster than my bus stuck in on bumper to bumper traffic on the Pulaski bridge. Why isn’t there a dedicated bus lane,Blusmom1014,New york,0,0,0
163,2022-03-29 12:51:09+00:00,,0,"@DrugPolicyOrg @LastWeekTonight @iamjohnoliver Ty for sharing these evidence-based solutions! 

We’re losing 100,000+ humans a year to our overdose crisis.

3x the amount from traffic deaths &amp; 2x from guns.

100,000 sons, daughters, fathers, mothers, cousins, friends &amp; more!

Here’s the whole segment:
https://t.co/zw329M2TuJ",OzzieAraujo,"queens, nyc",0,1,1
164,2022-03-29 12:50:15+00:00,,0,"#chelsea #construction #mikemulliganandhissteamshovel #visualart #story Watching the building go down, hearing the rumble and crash, waiting for the light that will reflect from our next glass tower. @ Chelsea, Manhattan https://t.co/4vqH6UhWYm",mslibraryladyd,"Chelsea, Manhattan",0,0,1
165,2022-03-29 12:50:04+00:00,,0,"How To Prove Fault For A Car Accident Case - Keith D. Silverstein &amp; Associates, P.C - New York NY https://t.co/sooAQYrT5u

 #personalinjurylawyer, #personalinjuryattorney, #accidentattorney, #injuryattorney, #injurylawyer, #caraccident, #kdslawfirm, #iwashurtny https://t.co/xHwC3oMmuW",KDSLAWFIRMNY,"New York, New York",0,0,0
166,2022-03-29 12:48:46+00:00,,0,"A new blog post (https://t.co/oRF0pxFcnd) on bids for Indian road projects draws on the Atlantic #Economic Journal's research (https://t.co/wNSrY6gN3q) into Florida's highway industry—which found ""the highway construction market becomes competitive with about 8 bidders."" @IAESorg",Springernomics,"New York, NY",0,2,1
167,2022-03-29 12:47:23+00:00,,0,"@wehdraw @MikeBradleyMKE The original a nyc zoning and building codes which mainly provided for separation of heavy industry from other uses, light and air requirements for residential construction, and a prohibition on wood frame construction within the fire line.",mdasilva1563,"Jersey City, NJ",1,1,0
168,2022-03-29 12:46:28+00:00,,0,"@Avramovic64 Hello Marinko, buses are scheduled every 6 to 12 minutes. When buses bunch several things can cause this to happen. I. E. one bus is late, the bus on time catches up to it, excessive dwell times at bus stops, and traffic conditions can be some.  Apologies for the delay. ^TBJ",NYCTBus,New York City,0,1,0
169,2022-03-29 12:46:02+00:00,,0,"On a freezing morning, as bitter winds whipped the tents where homeless people sleep under the Brooklyn-Queens Expressway, police officers issued orders on Monday: Break down your encampment and move.

Here’s what @andylocal saw: https://t.co/KP3Pnx2K0b",NYTMetro,New York City,4,15,13
170,2022-03-29 12:45:43+00:00,2,1,"Accident. Right lane blocked in #Manhattan on The FDR Drive NB approaching 79th St, stopped traffic back to 34th St/x8 #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
171,2022-03-29 12:44:57+00:00,,0,"are you you team performer consider you are comfortable working close environment  example  office , or are the independent  like construction , maintenance whatever your profession reference make a long term committed relationship growing from the experience successful people",cameronphilli10,"New York, NY",1,2,1
172,2022-03-29 12:44:01+00:00,,0,"NY taxpayers would be on the hook for $850 million in construction costs for a new Buffalo Bills stadium under a deal announced by Governor Hochul on Monday, which would make it the largest direct public subsidy for a NFL stadium in history.

Read more: https://t.co/8uVDT2GVyE https://t.co/4bIIrcq2c7",Gothamist,"New York, NY",17,78,35
173,2022-03-29 12:42:44+00:00,,0,"@Gdad1 ALL THOSE TRUCKERS @tedcruz COULD HAVE BEEN DELIVERING AND HAULING AMERICAN GOODS 

INSTEAD OF TYING UP TRAFFIC.",Haywonderwoman,"Jersey City, NJ",0,1,0
174,2022-03-29 12:40:04+00:00,,0,#MLMrecruiting #Success #SocialMediaMarketing Copy the following tremendous traffic building processes to achieve unlimited possible customers to excitedly reach out to concerning any network marketing company https://t.co/8OI9DJqVZq https://t.co/3JDJKphkKl,TheWealthZone,"New York, NY",0,0,1
175,2022-03-29 12:38:07+00:00,,0,@NYDailyNews Or giving tax abatements for the construction of useless luxury apartments.,The_Lone_Apple,NYC,0,0,0
176,2022-03-29 12:35:43+00:00,2,1,"Accident. Right lane blocked in #Manhattan on The FDR Drive NB approaching 79th St, stopped traffic back to 49th St/x10 (SB) #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,1
177,2022-03-29 12:35:07+00:00,,0,"the tide is turning on the reflexive opposition to any construction in New York
https://t.co/6TD8IdzHMT",eyeinthe__sky,"New York, NY",0,0,0
178,2022-03-29 12:30:20+00:00,,0,@NotTodayEric I got one on now while I am on my throne. I have workers in my home doing construction. I have them masked too.,bellamagick315,NYC,0,1,0
179,2022-03-29 12:20:44+00:00,2,1,"Accident. One lane blocked in #Manhattan on The FDR Drive NB approaching 79th St, stopped traffic back to 49th St/x10 (SB) #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
180,2022-03-29 12:20:43+00:00,2,1,"Accident. Center lane blocked in #NorthBergen on The Lincoln Tunnel/I-495 EB at Rt-3 And Bus Lanes, stopped traffic back to The NJTP Eastern Spur/I-95 #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,1
181,2022-03-29 12:20:34+00:00,,0,"@MetroNorth “Speed up service” aka sitting in the tunnel waiting for a track going into GCT because of train traffic, while multiple new haven trains speed past us? 🙄",christamangan,"New York, USA",0,0,0
182,2022-03-29 12:18:27+00:00,,0,You can’t walk cos someone might harass or kidnap you. Can’t take the bus cos One chance might happen to you. Can’t drive your own car cos you might be robbed in traffic. Can’t take the train cos bandits might rob/shoot/bomb it. Can’t even fly cos prices are ridiculous. Nigeria!,BadmanTee_,"New York, NY",1,13,14
